Wavelength,Udid_Dal00000.asd,Udid_Dal00001.asd,Udid_Dal00002.asd,Udid_Dal00003.asd,Udid_Dal00004.asd,Udid_Dal00005.asd,Udid_Dal00006.asd,Udid_Dal00007.asd,Udid_Dal00008.asd,Udid_Dal00009.asd
1482,0.307492833,0.30728418,0.307726292,0.308099276,0.308071794,0.30776821,0.308034652,0.307666356,0.308065805,0.308087286
1483,0.307688508,0.30747595,0.307781289,0.308193269,0.308238383,0.307910464,0.308201473,0.307779944,0.308178871,0.308275314
1484,0.307960012,0.307927903,0.307802911,0.30824113,0.308494648,0.307994134,0.308289506,0.308024249,0.30832199,0.308468919
1485,0.308155642,0.308171753,0.307911459,0.308332006,0.308633374,0.308119846,0.308399026,0.308163865,0.308427161,0.308622807
1486,0.308382451,0.308347935,0.308052341,0.308389588,0.308562841,0.308256497,0.308610407,0.308227043,0.308487444,0.308603548
1487,0.308556967,0.308568071,0.30818022,0.30854463,0.308661199,0.308391393,0.308781602,0.30835183,0.308635267,0.308699776
1488,0.308585648,0.308662471,0.308382908,0.308853696,0.308834388,0.308549581,0.308869905,0.308415063,0.308802218,0.308840189
1489,0.308697662,0.30881847,0.308562545,0.309033737,0.308958488,0.308703746,0.309013061,0.30855294,0.308974566,0.30901404
1490,0.308860766,0.309116742,0.308681431,0.309142303,0.309169983,0.308848998,0.309215276,0.30884166,0.3093121,0.309288406
1491,0.309007263,0.309337735,0.308833089,0.309353045,0.309335568,0.309004278,0.309393835,0.30905081,0.309511949,0.309509365
1492,0.309098926,0.309501209,0.308955285,0.309574561,0.309360513,0.309199903,0.309561131,0.309185747,0.30960156,0.309704381
1493,0.309350585,0.309647897,0.309198072,0.309735774,0.309464664,0.309325444,0.309734612,0.309418245,0.30965639,0.309974632
1494,0.309581953,0.309845678,0.309481179,0.310043153,0.309761713,0.30949816,0.309943734,0.309656174,0.309842783,0.310078663
1495,0.3097348,0.31001361,0.309779791,0.3103279,0.310106157,0.309684777,0.310221112,0.309820906,0.30999031,0.310213633
1496,0.309997022,0.310244352,0.310216347,0.310470501,0.310444881,0.309911361,0.310482673,0.310062578,0.310324318,0.31047027
1497,0.310223122,0.310557934,0.31055304,0.310734686,0.310886552,0.310334432,0.310775973,0.310247395,0.310730133,0.310713146
1498,0.310517789,0.310828745,0.310845392,0.311028829,0.311252562,0.310658636,0.311073865,0.310580718,0.311006467,0.311019269
1499,0.310839525,0.31113675,0.3110599,0.311381907,0.311566736,0.311024263,0.311355274,0.310991311,0.311212642,0.311460632
1500,0.311159585,0.311376029,0.311351359,0.31171433,0.311872071,0.311396601,0.31165395,0.311259132,0.311560427,0.311727766
1501,0.31152568,0.311554045,0.311630456,0.312106506,0.312185337,0.311750088,0.311983474,0.311547608,0.311919526,0.311917271
1502,0.311870502,0.311837917,0.311924922,0.312402858,0.312488974,0.31211135,0.312322408,0.311895311,0.312271249,0.312199925
1503,0.312184113,0.312112592,0.312252629,0.312619248,0.312751672,0.312539114,0.312701121,0.312108313,0.312733114,0.312443523
1504,0.312558696,0.312477276,0.312608444,0.312975626,0.313016535,0.312898418,0.312950679,0.31250469,0.313084702,0.312776249
1505,0.313004249,0.312994682,0.312967348,0.313362497,0.313312232,0.313239772,0.313150964,0.313144094,0.313332115,0.313195793
1506,0.313341768,0.313319733,0.313308391,0.313733962,0.313570468,0.313478195,0.313414685,0.31354552,0.313650969,0.313587249
1507,0.313646625,0.313609493,0.313713715,0.314213903,0.313735867,0.313609156,0.3135711,0.313895532,0.313996521,0.314042513
1508,0.31398008,0.313878311,0.314030536,0.314563675,0.314044318,0.313896635,0.313886567,0.314176511,0.3143469,0.314343935
1509,0.31430779,0.314023204,0.314284702,0.314825504,0.314424742,0.314208547,0.31437881,0.314370965,0.314729897,0.314614389
1510,0.314535296,0.314267735,0.314523573,0.315091759,0.314769333,0.314430698,0.314716887,0.314585792,0.315021129,0.314823841
1511,0.314713815,0.314518415,0.314655317,0.315284329,0.315169147,0.314659965,0.315009114,0.314673715,0.315260304,0.314808711
1512,0.314974096,0.314864001,0.31500243,0.315614028,0.315546695,0.315003347,0.315338415,0.314955227,0.315568606,0.315101171
1513,0.315134004,0.315263491,0.315435316,0.315976588,0.31588779,0.315260164,0.31561559,0.315290187,0.315801239,0.31550913
1514,0.315427005,0.315681195,0.315827534,0.316344315,0.316268424,0.31564438,0.315975191,0.315699461,0.316179668,0.31592267
1515,0.315887373,0.316204731,0.316362959,0.316806214,0.316712498,0.316282923,0.316437686,0.316298268,0.316739248,0.316551605
1516,0.316261463,0.316660457,0.316787067,0.317227744,0.317063287,0.31676267,0.316793308,0.316738133,0.317127264,0.316955684
1517,0.316593911,0.317145951,0.317094353,0.317672249,0.317364306,0.31721034,0.317081029,0.31719457,0.317495339,0.317245981
1518,0.316987946,0.31750317,0.317457255,0.317989209,0.317700933,0.317547042,0.317482696,0.317534682,0.317840039,0.317583035
1519,0.31744352,0.31774132,0.317883542,0.31825008,0.31798846,0.317824859,0.317909615,0.317751616,0.318100382,0.317862316
1520,0.317840898,0.318106269,0.318237228,0.318539077,0.318344288,0.318109525,0.318304003,0.318017573,0.318390826,0.318173552
1521,0.318262041,0.318485081,0.318581012,0.318735453,0.31881101,0.318232688,0.318847947,0.318213247,0.318688946,0.318528099
1522,0.318625397,0.318781934,0.31883181,0.318955319,0.319136798,0.318516415,0.319167777,0.318485441,0.318988233,0.318827987
1523,0.318927607,0.319153617,0.318961321,0.319181645,0.319405366,0.318945349,0.319232283,0.318771957,0.319280408,0.319031922
1524,0.319238627,0.319427131,0.319203026,0.319500759,0.319686545,0.319263092,0.319535183,0.319110624,0.319556164,0.319377482
1525,0.319515209,0.31948825,0.319372797,0.319832613,0.319867855,0.319537934,0.319892651,0.319548437,0.319805346,0.319776905
1526,0.319812878,0.319719518,0.319675987,0.320151142,0.320136673,0.319868763,0.320194421,0.319876854,0.320118722,0.320177356
1527,0.320168401,0.320062218,0.320210753,0.320627973,0.320494952,0.320194981,0.320654395,0.320230876,0.320483414,0.320775186
1528,0.320403007,0.320327721,0.320513817,0.320939017,0.320781901,0.320520953,0.320934751,0.320496068,0.320761428,0.321102963
1529,0.32057039,0.320597843,0.320761592,0.321112656,0.321097646,0.320962717,0.321001333,0.320641824,0.32109186,0.32126226
1530,0.320754428,0.320861342,0.320985851,0.321317002,0.321307834,0.321237991,0.321197245,0.320828265,0.3213173,0.321470451
1531,0.32083129,0.321075393,0.321020148,0.32144936,0.321399439,0.321376797,0.321425875,0.320955563,0.321368615,0.321545481
1532,0.320992228,0.321332188,0.321214601,0.321669916,0.321568407,0.321580248,0.321611498,0.321162043,0.321527461,0.321689042
1533,0.321142841,0.321656543,0.321521965,0.321884802,0.321684411,0.321672285,0.321793313,0.321403554,0.32167123,0.32191192
1534,0.321441313,0.321900023,0.321751434,0.322163086,0.321874622,0.32190696,0.321997642,0.321640747,0.321889823,0.32206818
1535,0.321904738,0.322072806,0.321997961,0.32261151,0.322187789,0.322294313,0.322177426,0.321935543,0.322184812,0.322197279
1536,0.322230789,0.322321976,0.322233701,0.322879667,0.322394818,0.322567309,0.322373952,0.322204984,0.322462189,0.322290544
1537,0.322683038,0.322555244,0.322426699,0.323076575,0.322533881,0.322911384,0.3226283,0.322435389,0.322808684,0.322246296
1538,0.322944608,0.322822405,0.32262192,0.323285733,0.322737237,0.32310909,0.322836763,0.322713956,0.323078506,0.322401443
1539,0.322959551,0.323256082,0.322819655,0.323397671,0.322919008,0.323105956,0.323035597,0.323139364,0.323329219,0.32268124
1540,0.323085827,0.323491561,0.323032099,0.323537713,0.32313446,0.323239752,0.323194406,0.323323858,0.323538372,0.322866386
1541,0.323175065,0.323607612,0.323266087,0.323721018,0.32343527,0.323326622,0.323270215,0.323349662,0.32375884,0.323106512
1542,0.323318114,0.323744432,0.323443606,0.323872813,0.323689897,0.323512641,0.323436306,0.32345821,0.323851855,0.323376838
1543,0.323467341,0.323722176,0.323600054,0.32397524,0.32393293,0.323900479,0.32362584,0.323378238,0.32373263,0.323593168
1544,0.323696892,0.323840271,0.323767789,0.324095927,0.324153719,0.324115965,0.323802463,0.323471711,0.32381287,0.323813616
1545,0.324104607,0.32411625,0.323831618,0.324180907,0.324357267,0.324287523,0.324051253,0.323750232,0.323888591,0.324193409
1546,0.324305389,0.32425527,0.324013057,0.324351183,0.324554709,0.324438416,0.324263109,0.32397726,0.324013147,0.324408333
1547,0.324422035,0.324351412,0.324338628,0.324597443,0.324737955,0.324442826,0.324364658,0.324227904,0.324323668,0.32438951
1548,0.324582019,0.324471557,0.324564617,0.324793282,0.324899869,0.324545114,0.324585678,0.324474949,0.324565187,0.324536595
1549,0.324597708,0.324491288,0.324799045,0.325026854,0.325030063,0.324713096,0.324941119,0.324782027,0.324746034,0.324749611
1550,0.324691827,0.324583628,0.325008475,0.325241454,0.325190882,0.324853499,0.325182781,0.324998414,0.324963247,0.324916614
1551,0.324916961,0.324743491,0.325167537,0.325384335,0.325365185,0.325035787,0.325490725,0.32515766,0.325234602,0.325130648
1552,0.325081404,0.324922244,0.325295412,0.325572843,0.325504948,0.325169322,0.325669724,0.325320758,0.325471626,0.325346485
1553,0.325150639,0.325135344,0.325377462,0.325848278,0.325647479,0.325198577,0.325631267,0.325377612,0.325752452,0.325457454
1554,0.325316511,0.325333167,0.325506951,0.326041286,0.325785696,0.32534133,0.325715038,0.325526523,0.325922609,0.32568155
1555,0.325562906,0.32559011,0.325620218,0.326203493,0.325861574,0.325548043,0.325805238,0.325798428,0.325981274,0.326184107
1556,0.325770054,0.325788724,0.325736559,0.326344103,0.325986676,0.325727346,0.325901158,0.325958514,0.326092987,0.326373589
1557,0.326056924,0.32596371,0.325916378,0.326428006,0.326201823,0.325991913,0.326102692,0.326111708,0.326128968,0.326381468
1558,0.326247005,0.326098349,0.326049439,0.326509775,0.326325913,0.326199227,0.326215563,0.326224814,0.326219808,0.326449396
1559,0.326386063,0.326136705,0.326093309,0.326556077,0.326367618,0.326354364,0.326201078,0.326220057,0.326397371,0.326250301
1560,0.326465617,0.326244459,0.326213512,0.326632451,0.326482782,0.326490396,0.326288207,0.326252046,0.326545242,0.326245506
1561,0.326368149,0.326413056,0.326392914,0.326670087,0.326585672,0.326647688,0.326388739,0.326268451,0.326743549,0.326503304
1562,0.326425157,0.326490519,0.326539676,0.326776613,0.326698845,0.326727761,0.326514326,0.326327748,0.326838365,0.326617813
1563,0.326586202,0.32648286,0.326746843,0.327040343,0.326903558,0.326665855,0.326757268,0.326395767,0.326810371,0.326654225
1564,0.326645822,0.326596626,0.326883376,0.327150731,0.327057251,0.326705666,0.326934041,0.326494756,0.326875022,0.326768387
1565,0.326699305,0.326749654,0.326932936,0.327119199,0.327146192,0.326735259,0.327101238,0.326674508,0.326936044,0.326942873
1566,0.326813576,0.32684142,0.327008547,0.327226892,0.327262094,0.326809182,0.327218888,0.326808088,0.32697875,0.327005577
1567,0.326824,0.326994769,0.327043812,0.327337285,0.327410568,0.3270262,0.327286832,0.326949617,0.327063947,0.326976029
1568,0.326930507,0.32715352,0.327115303,0.327430908,0.327520451,0.327155446,0.327345258,0.32706005,0.327173958,0.327083943
1569,0.327301955,0.327256869,0.327207815,0.327665216,0.327607604,0.327226032,0.327287918,0.327109919,0.327178421,0.327190983
1570,0.327477514,0.327329877,0.327317239,0.3278363,0.327699398,0.327321232,0.327345015,0.327187839,0.327317938,0.327277972
1571,0.327478797,0.3273905,0.327478638,0.327867176,0.327776535,0.327329566,0.327489125,0.327220731,0.327693341,0.327497361
1572,0.327589372,0.327519344,0.327603657,0.32797061,0.3278347,0.327445496,0.327597572,0.327328338,0.327913558,0.327691212
1573,0.327642501,0.327583551,0.327662662,0.328143207,0.327798296,0.327713725,0.327751129,0.327532517,0.328132667,0.327780361
1574,0.327742479,0.327730388,0.327816713,0.328290649,0.327907964,0.327881727,0.327910865,0.327686504,0.328301217,0.327914267
1575,0.327975767,0.328085198,0.328061143,0.328437454,0.328060619,0.32801513,0.327987161,0.327838383,0.328233756,0.328104667
1576,0.328178444,0.328324423,0.328228639,0.32859509,0.328270513,0.328200957,0.328158415,0.328017635,0.328339001,0.328314484
1577,0.328311707,0.328511714,0.328371988,0.328675878,0.328714299,0.328309025,0.328431719,0.328093069,0.328530027,0.328543139
1578,0.328520881,0.328701945,0.328589335,0.328876143,0.329029841,0.328491687,0.328694437,0.328312199,0.328750322,0.328758483
1579,0.328810228,0.328773655,0.328759183,0.329201749,0.329241081,0.328780284,0.32904269,0.328780406,0.329126782,0.328975571
1580,0.329075605,0.328949798,0.328978872,0.329484045,0.329521216,0.329081139,0.329329763,0.329072681,0.329441436,0.329232671
1581,0.329335527,0.329190621,0.329320203,0.329801315,0.329791081,0.329487788,0.32955285,0.329289103,0.329720302,0.329523115
1582,0.329652771,0.329456226,0.329659026,0.330149554,0.330058852,0.329784539,0.329812102,0.329573118,0.330021009,0.329777179
1583,0.329981708,0.329792047,0.330029906,0.330502179,0.330393676,0.32995218,0.330001199,0.329746548,0.330184869,0.330013085
1584,0.330334185,0.330143935,0.330356944,0.330832346,0.330705882,0.330250911,0.330289057,0.329975714,0.330557963,0.33030577
1585,0.330748567,0.330534766,0.330611997,0.331168962,0.330914065,0.330518529,0.330673881,0.330312745,0.331084166,0.330530608
1586,0.331186684,0.330895593,0.330995058,0.331545289,0.331206988,0.330852164,0.33105696,0.330664515,0.331684867,0.330858262
1587,0.331624699,0.331355163,0.331344574,0.331939287,0.331631644,0.331268245,0.331492159,0.331067981,0.332162841,0.331302472
1588,0.332052971,0.331887508,0.331618253,0.332310311,0.332138053,0.331841616,0.33199421,0.331448586,0.33273783,0.331893021
1589,0.332537773,0.332353262,0.332118519,0.332705673,0.332653096,0.332369383,0.332498025,0.331967932,0.333217828,0.332389466
1590,0.333070364,0.332817894,0.332756419,0.333142883,0.333315861,0.332924702,0.333018243,0.332630183,0.33356015,0.33293151
1591,0.333568161,0.333384662,0.333340648,0.333631202,0.333819346,0.333412134,0.33357026,0.333180646,0.333940794,0.333485046
1592,0.334097368,0.333973802,0.334028934,0.334113664,0.334259145,0.333921904,0.334183896,0.333753627,0.33434866,0.334028569
1593,0.334557107,0.33451797,0.334623191,0.334643931,0.334722442,0.334400177,0.334713158,0.334297714,0.334818927,0.334547447
1594,0.334941252,0.335140094,0.335162078,0.335250537,0.335131454,0.334768525,0.335238279,0.334773897,0.335227183,0.335108234
1595,0.335472095,0.335714836,0.335744975,0.335888379,0.335659965,0.335325718,0.33572199,0.335362747,0.335743333,0.335632728
1596,0.336021223,0.336188361,0.336332162,0.336562072,0.336225357,0.335974146,0.336107484,0.336023361,0.336398048,0.336064136
1597,0.336620628,0.336762552,0.336947919,0.337150992,0.336821484,0.336607766,0.336677852,0.336587836,0.337008785,0.336621264
1598,0.337342098,0.337442369,0.337598026,0.337789739,0.337500005,0.337327724,0.337349601,0.337136037,0.337613828,0.337265335
1599,0.337971376,0.338006659,0.338183004,0.33835327,0.338128815,0.337959005,0.337854333,0.337774278,0.338200181,0.337839148
1600,0.338604316,0.338504853,0.33875729,0.338787492,0.338764475,0.338592543,0.338360588,0.338413338,0.338821368,0.338411918
1601,0.339123009,0.339082271,0.339351926,0.339331604,0.339363907,0.339111618,0.338935534,0.339010717,0.339442606,0.339021331
1602,0.339553698,0.339658989,0.339903242,0.339902396,0.33993898,0.339516844,0.339391965,0.339656123,0.340022465,0.339614739
1603,0.340116346,0.340264018,0.34049538,0.340565237,0.340556455,0.340106576,0.340013314,0.340330564,0.340620915,0.34024595
1604,0.340625746,0.340904483,0.341153756,0.341264781,0.341140868,0.340683329,0.340814091,0.340921813,0.341245235,0.340907761
1605,0.341251033,0.34158287,0.341724905,0.341992748,0.341826461,0.341328068,0.341549251,0.341630212,0.341937366,0.341638839
1606,0.342042967,0.342309181,0.342239017,0.342854605,0.342616775,0.342155349,0.342295618,0.342536217,0.342639209,0.342419784
1607,0.342698882,0.342922514,0.342826567,0.343533278,0.343272381,0.342775685,0.342939893,0.343167421,0.343317132,0.34314216
1608,0.34330345,0.343556939,0.343366754,0.344174957,0.343925099,0.343289467,0.34357697,0.343684318,0.344117204,0.343940286
1609,0.343962802,0.344108374,0.344100094,0.344710723,0.344549232,0.343878123,0.344263198,0.344240719,0.344685949,0.344604348
1610,0.344644678,0.34448382,0.34502787,0.345100443,0.345107822,0.344432157,0.344863667,0.344699941,0.345077418,0.345165952
1611,0.345258353,0.345117623,0.345640207,0.345656471,0.345642276,0.345048916,0.345549025,0.34523521,0.345631345,0.345736529
1612,0.345864057,0.345871553,0.346253735,0.346194721,0.346166108,0.3457098,0.346401442,0.34577423,0.346153355,0.346270253
1613,0.346462844,0.346509486,0.346745446,0.346779825,0.346700059,0.346354683,0.346993139,0.346434762,0.346726197,0.346819182
1614,0.346995202,0.347221865,0.34694775,0.347492808,0.347131826,0.347042283,0.347433968,0.347152831,0.347410054,0.347334631
1615,0.347599167,0.347841226,0.347437331,0.34805258,0.347773774,0.347627138,0.34798403,0.347825441,0.347973233,0.347886809
1616,0.348260259,0.348360216,0.348035208,0.348516679,0.348561023,0.348169915,0.348484791,0.348635732,0.348477295,0.348481014
1617,0.34887708,0.348884395,0.348633338,0.349090197,0.349217496,0.348740597,0.349006633,0.349213634,0.349021619,0.348990422
1618,0.349526227,0.349416553,0.34930002,0.349703804,0.349906034,0.349271175,0.349593832,0.349620452,0.349539323,0.349430308
1619,0.350022718,0.349944417,0.349903607,0.350204583,0.350585828,0.349783003,0.350103044,0.350179147,0.350101992,0.350017345
1620,0.350394649,0.350364217,0.35050454,0.350660198,0.351227604,0.350282696,0.35050239,0.350695023,0.350666286,0.35062143
1621,0.350941417,0.350973122,0.35112875,0.351261041,0.351816309,0.350871261,0.351114407,0.351298529,0.351296596,0.351240955
1622,0.351455712,0.35170871,0.351748923,0.35184526,0.352437735,0.351425245,0.351813259,0.352025135,0.352011068,0.351982193
1623,0.352053904,0.352338577,0.352353145,0.352430311,0.352963293,0.352095845,0.352454751,0.352608545,0.352598145,0.352604117
1624,0.352816956,0.353029871,0.352991652,0.353145658,0.353333198,0.352963512,0.353211388,0.353179919,0.353198923,0.353164359
1625,0.353478276,0.353612314,0.353582946,0.353823422,0.35386586,0.353560095,0.353798695,0.353661368,0.353734375,0.353719546
1626,0.354089737,0.354087207,0.354142964,0.354425723,0.354464495,0.354087873,0.354282213,0.354032146,0.354117557,0.354279526
1627,0.354688878,0.35463223,0.354634883,0.354986465,0.355013766,0.354548062,0.354785348,0.354488859,0.354707934,0.354769247
1628,0.355318005,0.355187258,0.355103164,0.355607832,0.355569365,0.354804852,0.355205014,0.354879747,0.355390992,0.355174011
1629,0.355885713,0.355711473,0.355536867,0.356182491,0.356162522,0.355348566,0.355799275,0.355477261,0.355975804,0.355657295
1630,0.356391819,0.356216312,0.355804582,0.356604035,0.356784499,0.355990689,0.356463387,0.356205604,0.356604015,0.356127646
1631,0.35690081,0.356778528,0.356423037,0.35720895,0.357277321,0.356571728,0.357055909,0.356857852,0.357214446,0.35665393
1632,0.357437103,0.357398594,0.357250015,0.358043955,0.357776806,0.357311136,0.357791184,0.357649392,0.357772414,0.357265804
1633,0.357770066,0.357767224,0.357762653,0.358392712,0.35816725,0.357695458,0.358208532,0.358088444,0.358339616,0.357707388
1634,0.358079688,0.358164329,0.358379044,0.358678825,0.358513101,0.358063207,0.358381218,0.358493183,0.358877852,0.358128942
1635,0.358590051,0.358581566,0.358738041,0.359038159,0.358879499,0.358540156,0.358763333,0.358906583,0.359232275,0.358602009
1636,0.35894755,0.358896194,0.359010395,0.359279501,0.359374095,0.358954501,0.359220957,0.359315238,0.359646941,0.359035329
1637,0.359381655,0.3595746,0.35947762,0.359785774,0.359923157,0.359437247,0.359671895,0.359897091,0.360066607,0.359479191
1638,0.35995897,0.36030804,0.360002697,0.360354312,0.360371236,0.359939883,0.360395547,0.360378067,0.360411817,0.36016622
1639,0.360425821,0.36079113,0.360527628,0.36069892,0.360933197,0.360521597,0.360993652,0.360713431,0.360877302,0.360673559
1640,0.360907005,0.361186318,0.36098494,0.361133287,0.361498374,0.361003596,0.361379913,0.36106935,0.361317189,0.361059146
1641,0.361388526,0.361504441,0.361524534,0.361626354,0.361966415,0.361542559,0.361891169,0.36127188,0.361821454,0.361608919
1642,0.36185992,0.361832954,0.36206541,0.362110646,0.362420213,0.362112879,0.362305913,0.361574827,0.362413315,0.361990849
1643,0.362220226,0.362289269,0.362387122,0.362716791,0.362858512,0.3624046,0.362593225,0.361980684,0.362856381,0.362462131
1644,0.362588894,0.362850772,0.362698127,0.363172969,0.363220277,0.36278767,0.363044004,0.362389544,0.363309892,0.362965329
1645,0.363066026,0.363353157,0.363064574,0.36355332,0.363578715,0.363164129,0.363435568,0.362959016,0.363705988,0.363283056
1646,0.363511141,0.363769654,0.363336982,0.363993335,0.364062627,0.363476612,0.363771711,0.363477991,0.364026733,0.363591343
1647,0.363989687,0.364208312,0.363842216,0.364490359,0.364690895,0.364075014,0.364260416,0.364123409,0.364447994,0.363985233
1648,0.364415325,0.364569394,0.364461652,0.36498084,0.365158475,0.364519547,0.364645308,0.364692648,0.364858306,0.364600074
1649,0.36482134,0.364929939,0.364915012,0.365332842,0.365486536,0.364745845,0.365031922,0.36492389,0.365293293,0.365178624
1650,0.365236141,0.365401969,0.365439382,0.365725586,0.365911218,0.365131289,0.365400913,0.365339433,0.365757914,0.365649543
1651,0.365565567,0.365725629,0.365811154,0.365990843,0.36612302,0.365390904,0.365608415,0.365570239,0.366151869,0.365901152
1652,0.365841689,0.366025264,0.366005795,0.366057288,0.366280512,0.365443314,0.365796077,0.365560043,0.366404672,0.365897107
1653,0.366032123,0.366305927,0.36633856,0.366302352,0.366494321,0.365555828,0.366055845,0.365813267,0.366502198,0.366038829
1654,0.366209263,0.366396359,0.366546474,0.3665169,0.366634748,0.365749155,0.366426404,0.366018835,0.366602966,0.366276705
1655,0.366175845,0.366482908,0.3665751,0.366557793,0.366677473,0.365817968,0.366753792,0.366086372,0.36669064,0.366459613
1656,0.366220981,0.366632173,0.366748819,0.366798163,0.36675019,0.365919841,0.367014592,0.366223356,0.366801488,0.366676899
1657,0.366514892,0.366680094,0.366778671,0.367028079,0.366829178,0.366126677,0.367097543,0.366336984,0.367111651,0.366775258
1658,0.366569911,0.366689752,0.366654353,0.367045991,0.366755072,0.366233792,0.367035058,0.366327464,0.36729306,0.366700016
1659,0.366616746,0.366773418,0.36672145,0.367118304,0.366942545,0.366344348,0.367031602,0.366394301,0.367228563,0.366659206
1660,0.366763528,0.366738354,0.366702731,0.367150944,0.367055107,0.366404575,0.366895378,0.366464594,0.367195697,0.366540544
1661,0.366540489,0.366746554,0.366561332,0.367022422,0.366994285,0.366594255,0.366710573,0.366330739,0.367105137,0.366451301
1662,0.366230181,0.366768139,0.366518905,0.366904603,0.367120067,0.366711481,0.366528691,0.366150449,0.366913102,0.36644109
1663,0.366344905,0.366515902,0.366429953,0.366832896,0.366883818,0.366552187,0.366188093,0.365954841,0.366719337,0.36639873
1664,0.36622722,0.366291134,0.366256205,0.366652352,0.36654424,0.366558729,0.365997686,0.365708508,0.366558484,0.366402048
1665,0.365950509,0.36621765,0.36599671,0.366267112,0.366461764,0.366387006,0.365857021,0.365530778,0.366364124,0.366261005
1666,0.365892615,0.365897677,0.36568227,0.365957965,0.366169556,0.365939461,0.365527896,0.36534989,0.366084178,0.365944008
1667,0.365531593,0.365540083,0.365384282,0.36560812,0.365902846,0.365526776,0.365313248,0.365090446,0.365733611,0.365671509
1668,0.365162066,0.365400831,0.365021568,0.365191176,0.365644698,0.365140653,0.36503787,0.364798495,0.365344709,0.365332207
1669,0.364907204,0.365115083,0.364681498,0.365055244,0.364974975,0.364509561,0.364870185,0.364409416,0.364951821,0.364987343
1670,0.364440727,0.364653055,0.364271953,0.364647395,0.364448807,0.363934647,0.36446721,0.363906764,0.364479844,0.364532785
1671,0.363805577,0.36415968,0.363780369,0.364063744,0.363957219,0.363446885,0.36386108,0.36318818,0.36422327,0.363889458
1672,0.36311579,0.363544792,0.363168319,0.363423951,0.36333946,0.362782872,0.363234841,0.362532469,0.363674276,0.363243484
1673,0.362210475,0.362645971,0.362535863,0.362581914,0.362823533,0.362029237,0.362345583,0.361902604,0.362692947,0.36263014
1674,0.361418786,0.36176777,0.361747729,0.361779976,0.362092252,0.361269573,0.36156105,0.361145834,0.361904632,0.361833397
1675,0.360768839,0.360926632,0.36078177,0.361012676,0.36109792,0.360401782,0.360968124,0.360397864,0.361238731,0.360888369
1676,0.359849313,0.360019875,0.359729339,0.360116819,0.360112156,0.359488509,0.360126787,0.359533809,0.360321731,0.359948993
1677,0.358781957,0.358970237,0.358422631,0.359165675,0.35895263,0.358587969,0.359189499,0.358490421,0.359321465,0.358855111
1678,0.357783864,0.357987297,0.357324994,0.358140479,0.357903431,0.357602622,0.358205743,0.357449753,0.358314732,0.357794635
1679,0.356650536,0.357103172,0.356270548,0.35694861,0.356972142,0.356510098,0.357041629,0.356346061,0.357089535,0.356831634
1680,0.355491496,0.356025179,0.355150973,0.355762907,0.355881136,0.355364802,0.355843615,0.355235248,0.355850725,0.355699071
1681,0.354425928,0.354840983,0.354258554,0.354547717,0.354761717,0.354069168,0.354562819,0.354152376,0.354622606,0.354427234
1682,0.353221436,0.353652683,0.353111191,0.353302367,0.353601675,0.352883216,0.353298939,0.352877482,0.353420718,0.3531667
1683,0.351798826,0.352356985,0.351544237,0.351979776,0.352290185,0.351768957,0.351967428,0.351429473,0.352113198,0.351794947
1684,0.350456389,0.351035923,0.35033129,0.35075911,0.350983282,0.350550946,0.350634528,0.350071826,0.350866181,0.350502457
1685,0.34908915,0.34963243,0.349217543,0.349518536,0.349606952,0.349311386,0.349227802,0.34854122,0.349731837,0.34920312
1686,0.347834441,0.348313478,0.348073813,0.348336368,0.348341797,0.348131385,0.348041319,0.347223354,0.348564944,0.347946897
1687,0.346654318,0.346947532,0.347239491,0.347333382,0.347102072,0.346867001,0.346973301,0.346090749,0.347434943,0.34674918
1688,0.345417264,0.345665992,0.346164681,0.346175383,0.345867991,0.345644584,0.345843782,0.34491959,0.346191758,0.345522049
1689,0.344220549,0.344581635,0.344854415,0.344942269,0.344793801,0.344562854,0.344992156,0.34389402,0.344799171,0.344336825
1690,0.343017835,0.343367839,0.343636558,0.343732119,0.34361635,0.343375501,0.343840945,0.342736903,0.343585642,0.343148147
1691,0.341748563,0.342015559,0.342381296,0.342374401,0.342286349,0.342025767,0.342284107,0.341487378,0.342374229,0.341891066
1692,0.340582005,0.340830236,0.341123304,0.341154018,0.341088152,0.340872682,0.341101728,0.340322429,0.341168631,0.340719838
1693,0.339434601,0.339634882,0.339849486,0.340034583,0.33984695,0.339752585,0.339971611,0.339016222,0.340063802,0.339605526
1694,0.338394924,0.338574804,0.338680306,0.338996656,0.338788464,0.338741386,0.338895463,0.33792622,0.339053092,0.338492502
1695,0.337392849,0.33760386,0.337367166,0.337973143,0.337831839,0.337922064,0.338096891,0.336926666,0.338018625,0.337303665
1696,0.336505252,0.336760113,0.336429901,0.337068126,0.337025069,0.337039419,0.337150951,0.336083207,0.337129465,0.336386326
1697,0.335769769,0.336108168,0.335816607,0.336330844,0.336426538,0.336134032,0.336010682,0.33552443,0.336458894,0.335566233
1698,0.335096957,0.335441845,0.335142324,0.335554047,0.335797398,0.335337342,0.335177162,0.334818882,0.335698902,0.334917746
1699,0.334490784,0.334890689,0.33466214,0.334791637,0.335272439,0.334598577,0.334439145,0.334111833,0.334866176,0.33457155
1700,0.333990246,0.334398617,0.334158229,0.334186861,0.334728833,0.333909471,0.333878537,0.333557873,0.334191059,0.334160451
1701,0.333637245,0.333859643,0.333630494,0.333663342,0.33417141,0.333345484,0.333700701,0.3329553,0.333578048,0.333863434
