Wavelength,Bel-fruit00000.asd,Bel-fruit00001.asd,Bel-fruit00002.asd,Bel-fruit00003.asd,Bel-fruit00004.asd,Bel-fruit00005.asd,Bel-fruit00006.asd,Bel-fruit00007.asd,Bel-fruit00008.asd,Bel-fruit00009.asd
1514,0.42393877,0.42399162,0.424580964,0.424083892,0.424735145,0.424418264,0.424125828,0.424612496,0.42378861,0.424010353
1515,0.424992372,0.425347394,0.425655753,0.425305777,0.425764313,0.425543848,0.425165538,0.425674951,0.424822859,0.425102044
1516,0.426002218,0.426433741,0.426783274,0.426466934,0.426759976,0.426552367,0.426185192,0.426685099,0.425880468,0.426083973
1517,0.426882274,0.427279646,0.428029882,0.427661315,0.427470891,0.427341957,0.427290421,0.427469631,0.426850259,0.426960095
1518,0.42792805,0.42833061,0.429013822,0.428755294,0.428549861,0.428352137,0.428298774,0.42848015,0.427858619,0.427949804
1519,0.429018842,0.429376569,0.429832161,0.429855902,0.429931787,0.429427471,0.429124618,0.429566369,0.428875868,0.428881847
1520,0.430041962,0.430357113,0.430790654,0.430782852,0.430990973,0.430455455,0.430051287,0.430608936,0.429899873,0.429899101
1521,0.431216923,0.431455847,0.431639752,0.431522692,0.432096417,0.431626239,0.431033617,0.431793011,0.430945394,0.431124873
1522,0.432176818,0.432413431,0.43256507,0.432372996,0.433072886,0.432606765,0.432009535,0.432812691,0.431930286,0.432121753
1523,0.4328849,0.433154123,0.43363169,0.433091733,0.433714976,0.43341302,0.432966403,0.433701076,0.43292645,0.43297542
1524,0.433753957,0.434033448,0.434650296,0.433958787,0.434601034,0.434307509,0.433938709,0.434605676,0.433836153,0.433913493
1525,0.434583327,0.434922557,0.435637997,0.434953843,0.435641366,0.435153328,0.434942065,0.435439482,0.434610675,0.434784546
1526,0.435515772,0.435890715,0.436588509,0.435932728,0.436578697,0.436059649,0.435943016,0.436329856,0.435490709,0.435702255
1527,0.43661258,0.436982152,0.437592386,0.436969544,0.437509992,0.437049544,0.436982951,0.437214635,0.436323226,0.436700609
1528,0.437560884,0.437926789,0.438522499,0.437959422,0.438429665,0.437949592,0.437916878,0.438124253,0.437295981,0.437660442
1529,0.438444296,0.438840849,0.439260446,0.438971245,0.439273237,0.438773373,0.438797222,0.439035751,0.438439701,0.438565625
1530,0.439417623,0.43979969,0.440196637,0.43995215,0.440201413,0.439707784,0.439720573,0.440032116,0.439463656,0.439535231
1531,0.440315097,0.440664285,0.441292528,0.440936451,0.441239518,0.440610681,0.440517065,0.44108088,0.440551429,0.440570058
1532,0.441332658,0.441601143,0.442249652,0.441836602,0.442149268,0.441621138,0.441475865,0.442125666,0.441518249,0.441547515
1533,0.442602562,0.442637091,0.443238616,0.442634763,0.443000878,0.442865998,0.442590364,0.443364787,0.442297418,0.442546627
1534,0.443619417,0.443652153,0.444168045,0.443515398,0.443900758,0.443886076,0.443632865,0.444325674,0.443225081,0.443490205
1535,0.444496934,0.444644139,0.444946942,0.44432344,0.444730498,0.44485887,0.444808651,0.445085573,0.444209671,0.444368824
1536,0.445457438,0.445646442,0.445816619,0.445238255,0.445603684,0.445780909,0.445756082,0.445938083,0.445143336,0.445262027
1537,0.446295462,0.446731059,0.446749123,0.446253221,0.446567151,0.446453379,0.446483291,0.446639801,0.446166753,0.44607463
1538,0.447248893,0.447730077,0.447643731,0.447303264,0.447482815,0.447374152,0.447377513,0.447467911,0.44707522,0.447013297
1539,0.448409419,0.448675444,0.448577262,0.448443735,0.448331059,0.448476486,0.448188741,0.44845344,0.447793174,0.448004532
1540,0.449389376,0.449613442,0.449419432,0.449512994,0.449247907,0.449432442,0.449097,0.449346372,0.448676155,0.449019432
1541,0.450293139,0.450505125,0.450100061,0.45068532,0.450201416,0.450475269,0.450211954,0.450199036,0.449580861,0.450266414
1542,0.451187778,0.451401871,0.450967408,0.451685583,0.451155849,0.451403511,0.451207933,0.451072384,0.45054108,0.451229569
1543,0.451986231,0.4522894,0.45191152,0.452604417,0.45218906,0.452176817,0.452146502,0.451885281,0.451734274,0.451994262
1544,0.452814657,0.45317183,0.452806728,0.453412933,0.453133306,0.452953152,0.453093834,0.452799145,0.452692105,0.452853416
1545,0.45363114,0.454105591,0.453862969,0.45395435,0.454002152,0.453672678,0.454078103,0.453905415,0.453530476,0.453589007
1546,0.454488865,0.454918675,0.454779013,0.45470872,0.454928481,0.454442945,0.454961013,0.45478027,0.45438578,0.454378428
1547,0.455380538,0.455583616,0.455529809,0.455452188,0.455839147,0.45513556,0.455742506,0.455528171,0.455068039,0.455280919
1548,0.456230273,0.456379582,0.456338665,0.456269706,0.456749352,0.455943898,0.456584983,0.456368524,0.455867722,0.456131268
1549,0.457161778,0.457243778,0.457122063,0.457328671,0.457812396,0.45690237,0.457430015,0.457088835,0.456789402,0.456906293
1550,0.45795689,0.457976495,0.45794052,0.458223865,0.458657541,0.45777346,0.458210893,0.457861037,0.457634139,0.457720755
1551,0.458552125,0.458635939,0.458805432,0.4589852,0.459277696,0.458681086,0.459002297,0.458767661,0.458457503,0.458578399
1552,0.459296515,0.459433252,0.459620218,0.459846482,0.460037093,0.459530453,0.459763104,0.459631334,0.459293865,0.459414903
1553,0.46000406,0.460240955,0.46046046,0.460768785,0.460717997,0.460330724,0.460358131,0.460459943,0.46014262,0.460268986
1554,0.460803389,0.460974223,0.461236992,0.461598206,0.461463784,0.461092125,0.461096402,0.461258606,0.460926539,0.461068575
1555,0.4617793,0.461737615,0.461881577,0.462523895,0.462399734,0.46171426,0.461911513,0.46202941,0.461699173,0.461796885
1556,0.462695112,0.462603885,0.462635206,0.463279235,0.463208464,0.462491706,0.46275245,0.462853288,0.462439172,0.462586846
1557,0.463680604,0.463497562,0.463414207,0.463750992,0.463909025,0.463448254,0.46377506,0.463650661,0.463038366,0.46337708
1558,0.464550789,0.464269767,0.464209448,0.464384493,0.4646689,0.464185553,0.464623987,0.464470499,0.46374779,0.464171163
1559,0.465358256,0.465123683,0.465172064,0.46497157,0.465509754,0.464783832,0.465445669,0.465487708,0.46448957,0.46504951
1560,0.466133715,0.465937945,0.465961399,0.465654558,0.466193809,0.465556698,0.466169869,0.466281046,0.465276248,0.465852672
1561,0.466845809,0.466522951,0.466584109,0.466535036,0.466702407,0.466249767,0.466643548,0.466936454,0.466210332,0.466677298
1562,0.46749337,0.467201598,0.467303871,0.467313828,0.467382441,0.46698895,0.467260154,0.467561502,0.467031421,0.467359103
1563,0.46807174,0.468089587,0.468003427,0.468079331,0.46804344,0.468096605,0.467830086,0.467852744,0.467806781,0.467783655
1564,0.468657941,0.468804719,0.468682092,0.468838827,0.468725292,0.468908625,0.468533185,0.468457754,0.468592017,0.468432242
1565,0.469101011,0.469378735,0.469482069,0.469605326,0.469652898,0.469456075,0.469476387,0.469327973,0.469331825,0.469146571
1566,0.469674881,0.469982662,0.470157208,0.470284724,0.470417095,0.470047317,0.47027572,0.470052253,0.470053592,0.469813807
1567,0.47035093,0.470445764,0.470622135,0.470912445,0.471008875,0.470415023,0.471089164,0.470967533,0.470795844,0.470722761
1568,0.47101264,0.471032965,0.471220208,0.471530876,0.471652798,0.470986205,0.47185665,0.471705294,0.471507525,0.471430686
1569,0.471769907,0.471807319,0.47184835,0.471979626,0.47228624,0.471704471,0.472518659,0.472135118,0.472204452,0.471875326
1570,0.472464891,0.472425649,0.472479565,0.472568683,0.472899762,0.47240128,0.47317076,0.47269836,0.472830075,0.472411096
1571,0.473161098,0.472977313,0.473247273,0.473331235,0.473542638,0.473336292,0.47378999,0.47335742,0.473338383,0.472929722
1572,0.473783273,0.473573385,0.473916373,0.473966456,0.474129171,0.474047346,0.474433574,0.473899048,0.473943187,0.473442366
1573,0.474227721,0.474054072,0.474379636,0.474525409,0.474542345,0.474487762,0.475091032,0.474341328,0.474555035,0.473920334
1574,0.474839182,0.474598626,0.475049543,0.475192273,0.475136566,0.475099234,0.475689317,0.47489037,0.475154751,0.474492071
1575,0.475546961,0.475211439,0.475862144,0.475837783,0.475872135,0.475656846,0.476231062,0.475295048,0.475801955,0.475066274
1576,0.476188021,0.475874082,0.476601649,0.476494493,0.47652524,0.476282242,0.476836907,0.475901278,0.476479203,0.475712062
1577,0.476883845,0.476592676,0.477503122,0.477345025,0.477269474,0.477095679,0.477359704,0.476923973,0.477095351,0.476535998
1578,0.477608628,0.477287996,0.478292721,0.478064014,0.477977155,0.477875054,0.477993989,0.47766469,0.477789542,0.477287461
1579,0.478322639,0.478010055,0.47888867,0.478656724,0.47854007,0.478675111,0.47881733,0.478267467,0.47871388,0.477989291
1580,0.47897179,0.478767666,0.479552979,0.479255421,0.479173205,0.4794185,0.479564425,0.478952167,0.479443804,0.478753154
1581,0.479576697,0.479519847,0.480238214,0.479643607,0.479813344,0.480154258,0.480302508,0.47939171,0.480004888,0.479537108
1582,0.480284099,0.480279344,0.480912876,0.480283443,0.480549037,0.48086954,0.481064053,0.480030244,0.4806746,0.48031468
1583,0.480941339,0.48108559,0.481584029,0.481172609,0.481334472,0.481487774,0.481830207,0.480986071,0.48121271,0.481222782
1584,0.481659947,0.481905163,0.48228043,0.481935006,0.482181206,0.482151267,0.482558159,0.481817785,0.481878421,0.482001991
1585,0.482556291,0.48271475,0.483100659,0.482781578,0.483344569,0.482928399,0.483304794,0.482744703,0.482835018,0.482692725
1586,0.483468321,0.483565487,0.483703586,0.483654567,0.484207203,0.48354246,0.48404607,0.48350447,0.48362725,0.483309122
1587,0.48416906,0.484327679,0.484370283,0.484427511,0.484976666,0.48421917,0.484680789,0.484225722,0.484386677,0.484033909
1588,0.484767666,0.485110569,0.485022531,0.485048713,0.485667876,0.484919997,0.485257319,0.484853635,0.485150383,0.484719102
1589,0.485379877,0.485780153,0.485742338,0.485717683,0.486342287,0.485530916,0.485717085,0.485440534,0.485796874,0.485462894
1590,0.485867161,0.486366145,0.48646326,0.486425453,0.486830849,0.486081536,0.4860205,0.485930054,0.486332765,0.486356532
1591,0.486439401,0.486875885,0.487126715,0.487062168,0.487421567,0.486680532,0.486558761,0.486529381,0.486868093,0.486981674
1592,0.486981454,0.487245673,0.487829455,0.487575702,0.488059467,0.487187005,0.487011687,0.487074108,0.48728264,0.487480451
1593,0.487787241,0.487885677,0.488507859,0.48826842,0.488714513,0.487963808,0.48781171,0.487788292,0.487967297,0.488031375
1594,0.488709173,0.488511357,0.489114341,0.489045401,0.489320116,0.488888431,0.488942559,0.488649102,0.488731555,0.488446029
1595,0.489544607,0.489300182,0.489719389,0.48975375,0.490016309,0.489725821,0.489798649,0.489382201,0.489452729,0.489067296
1596,0.490633987,0.490400348,0.490395729,0.490548181,0.490843791,0.490785053,0.490749763,0.490189022,0.490356824,0.489809362
1597,0.491287362,0.491128108,0.49092191,0.491135892,0.491508926,0.491361136,0.491466677,0.490779472,0.491041597,0.490463197
1598,0.491611221,0.491762181,0.49128396,0.491586461,0.492120231,0.491649712,0.492005338,0.491198447,0.491566044,0.491132416
1599,0.492245385,0.492356691,0.491832598,0.49212466,0.492735178,0.492162592,0.492566203,0.491788924,0.49217634,0.491863363
1600,0.492855334,0.492742771,0.492390373,0.492579275,0.493258587,0.492487163,0.493000293,0.492300704,0.492775857,0.492593532
1601,0.493487333,0.493433493,0.493034498,0.493165658,0.493953203,0.49309415,0.493660588,0.493026031,0.493420836,0.493315656
1602,0.494304973,0.494274182,0.493816603,0.493835286,0.494778547,0.49394921,0.494404793,0.493970258,0.494072401,0.494149322
1603,0.494852954,0.494864382,0.494431433,0.49448218,0.495336527,0.494636593,0.494981493,0.494674381,0.49472602,0.494788043
1604,0.495168642,0.495459469,0.495008232,0.495173856,0.495841699,0.495283051,0.495613721,0.495356625,0.495419978,0.495298953
1605,0.495806582,0.496108629,0.495634235,0.495814866,0.496429916,0.496046156,0.496203855,0.496039135,0.496073096,0.495865651
1606,0.496519033,0.496625688,0.496227898,0.49647815,0.496886581,0.496935564,0.496606168,0.496646894,0.496725356,0.496379903
1607,0.497154182,0.497193852,0.496804061,0.497035929,0.497412308,0.497496692,0.49720354,0.497210704,0.497302994,0.496957601
1608,0.497953327,0.497968734,0.497416185,0.497499404,0.49807542,0.497976499,0.498006135,0.49781048,0.497859793,0.497562693
1609,0.498512712,0.498409221,0.497996548,0.498054922,0.498670021,0.498507062,0.498541623,0.498318521,0.49837358,0.498137619
1610,0.498836128,0.498500264,0.498477444,0.498578357,0.499153337,0.498750623,0.498920489,0.498634709,0.498758187,0.498717094
1611,0.499403731,0.499081167,0.499079122,0.499165374,0.499700702,0.499416133,0.499522557,0.499211614,0.499338486,0.499276043
1612,0.500034677,0.499778218,0.499781303,0.499855058,0.500363601,0.500412594,0.500104455,0.499900687,0.499965494,0.49980886
1613,0.500629271,0.500482444,0.500403473,0.500429524,0.500914584,0.501111625,0.500766773,0.500514827,0.500655878,0.500384349
1614,0.501314502,0.501466932,0.50103163,0.500939552,0.501390465,0.501853209,0.501668399,0.501243023,0.50150351,0.500990857
1615,0.501878411,0.502157205,0.501621581,0.501539774,0.501828797,0.502377523,0.502252159,0.501785338,0.502171536,0.50154125
1616,0.502373604,0.502703506,0.502161364,0.50212318,0.502216156,0.502713545,0.502644908,0.502238826,0.502804679,0.502043356
1617,0.502824703,0.503251361,0.502732124,0.502785334,0.50272811,0.503118385,0.503243938,0.502617152,0.503387973,0.502682884
1618,0.503203468,0.503769981,0.503331466,0.50362586,0.503193663,0.503371572,0.503853804,0.502846606,0.503927278,0.503366938
1619,0.503686696,0.504215253,0.503829041,0.504085353,0.503775202,0.503970425,0.504348514,0.503266046,0.504353157,0.503960956
1620,0.504126153,0.504524852,0.504281926,0.504402268,0.504563678,0.504782327,0.504930935,0.503655376,0.504660674,0.504659781
1621,0.504700173,0.505013426,0.504777918,0.504776945,0.505084771,0.505248752,0.505339036,0.504200762,0.505176579,0.505182884
1622,0.505457232,0.505567483,0.505161803,0.504918662,0.505485934,0.505792732,0.505483891,0.504942481,0.505686584,0.505540234
1623,0.505946414,0.505996037,0.50575309,0.505316214,0.50600515,0.506172708,0.505932301,0.505532094,0.50613914,0.50597476
1624,0.506384468,0.506495715,0.506543076,0.505930815,0.506494406,0.506195686,0.506530623,0.506175807,0.506774848,0.506440281
1625,0.506765645,0.506839433,0.507049978,0.506314305,0.506937217,0.506561996,0.506972109,0.506563294,0.507102402,0.506736794
1626,0.506974677,0.506979726,0.507552058,0.506564729,0.507487224,0.507105839,0.507427498,0.506745584,0.507124325,0.506895648
1627,0.507344938,0.507302542,0.507951024,0.507069939,0.507819278,0.507519047,0.507891173,0.507228383,0.507487899,0.50723904
1628,0.507760043,0.507670967,0.508163434,0.507642864,0.50792728,0.507936413,0.50827896,0.507681193,0.507948246,0.507559359
1629,0.508155971,0.507979997,0.508415641,0.508094253,0.508251725,0.508279393,0.508659495,0.50816453,0.508251274,0.507899345
1630,0.508612043,0.508352324,0.508653225,0.508716745,0.508584287,0.508580621,0.50914206,0.509004013,0.508611438,0.508410631
1631,0.508935462,0.508547795,0.508926183,0.509087464,0.508916959,0.508926941,0.50942117,0.509166019,0.508940521,0.508697533
1632,0.509195012,0.50859853,0.509138733,0.509190362,0.509318639,0.509249263,0.509494779,0.508846923,0.509114264,0.508824755
1633,0.509547262,0.508784536,0.509264878,0.50944975,0.509695455,0.509587851,0.509867217,0.509039841,0.509472493,0.509068683
1634,0.509753069,0.508976752,0.509630127,0.509760097,0.510096459,0.509853332,0.510151396,0.509110655,0.509822182,0.5092142
1635,0.509955822,0.509465964,0.50996089,0.510243188,0.510587518,0.510116643,0.51037469,0.5095572,0.510237991,0.509480261
1636,0.510399939,0.510134864,0.510340933,0.510661272,0.511187441,0.51058902,0.510708133,0.510338358,0.510601647,0.509947626
1637,0.511149151,0.510915232,0.51097748,0.51116879,0.511876485,0.5112586,0.510988619,0.510889489,0.51094794,0.510598725
1638,0.511752037,0.5116433,0.51160824,0.511801188,0.512417678,0.511849688,0.51147957,0.51144111,0.511591654,0.511283169
1639,0.512395928,0.51221522,0.512060209,0.512084118,0.512663923,0.512226218,0.512296055,0.511923945,0.512174238,0.51196087
1640,0.51288711,0.51260026,0.512432075,0.512424586,0.512854524,0.512616066,0.512963236,0.512244157,0.512692143,0.512414214
1641,0.512993467,0.512938094,0.512730936,0.512821248,0.512956606,0.512872398,0.513422172,0.512403545,0.51320837,0.512593467
1642,0.513315539,0.513408158,0.513114505,0.513026757,0.513273891,0.513163597,0.513908493,0.512688063,0.513724601,0.51299304
1643,0.513806089,0.514004748,0.513731018,0.513467919,0.513944942,0.513809401,0.514373579,0.513169026,0.514219202,0.513376187
1644,0.514244265,0.514397102,0.514328148,0.514017069,0.514439342,0.514358486,0.514833039,0.513559885,0.514507984,0.513615297
1645,0.514896876,0.514738041,0.51488956,0.514545394,0.514916429,0.514810106,0.515344904,0.514055434,0.514769432,0.514130909
1646,0.515352291,0.51520735,0.515235364,0.514876188,0.515285994,0.51509644,0.5156433,0.514408853,0.515060895,0.514589798
1647,0.515495867,0.515426307,0.515359611,0.515039479,0.515388456,0.515185979,0.515771682,0.514406482,0.515379437,0.514850556
1648,0.515793744,0.515825369,0.515684577,0.515215906,0.515667549,0.515355397,0.515910026,0.51462324,0.51557297,0.515199102
1649,0.51581852,0.516101386,0.515827698,0.515072037,0.515785775,0.515449231,0.516033981,0.514756392,0.51563927,0.515268441
1650,0.515841304,0.515986482,0.515829213,0.515086779,0.515798582,0.515648243,0.516246933,0.514854099,0.515776391,0.515143058
1651,0.516117268,0.51622396,0.515938263,0.515315113,0.516192326,0.515774728,0.51639675,0.515220319,0.515734949,0.515369328
1652,0.516229214,0.516394122,0.515736176,0.515186878,0.516357829,0.515618431,0.516355519,0.515354529,0.51571679,0.515570254
1653,0.516501346,0.516440666,0.515715662,0.515335834,0.516434766,0.515792895,0.516403682,0.515688938,0.515929263,0.515655058
1654,0.516437706,0.51645784,0.515836479,0.5155303,0.51648306,0.515904662,0.516382174,0.515926456,0.515999715,0.515708857
1655,0.515992954,0.516191175,0.515739904,0.51534666,0.516054715,0.515917941,0.516346873,0.515892475,0.515956284,0.515539941
1656,0.515963874,0.515974336,0.515781182,0.515441185,0.515775032,0.516159507,0.516601615,0.516080475,0.515912649,0.515514296
1657,0.515928396,0.51578909,0.515762229,0.515429962,0.51572699,0.516056991,0.5166895,0.5160302,0.515911738,0.51556253
1658,0.51589844,0.515797079,0.515698142,0.515226124,0.515590819,0.515862449,0.516476451,0.515746315,0.515849887,0.5154818
1659,0.516000633,0.515701226,0.515496014,0.515109917,0.515261644,0.515672326,0.51593803,0.51539681,0.515500772,0.515161428
1660,0.515934674,0.515477183,0.515269563,0.514968814,0.515052675,0.515456427,0.515428594,0.515149699,0.51532202,0.514693799
1661,0.515620685,0.515301896,0.515113752,0.514818848,0.514934404,0.515278166,0.515158389,0.514898677,0.515126343,0.514358157
1662,0.515306077,0.515118285,0.514895751,0.514674207,0.514690361,0.515134033,0.514961315,0.514810079,0.514661817,0.514185734
1663,0.515244171,0.51501381,0.514796859,0.514656891,0.514713352,0.514980012,0.514951867,0.514910198,0.514418969,0.514104936
1664,0.515113841,0.514799335,0.514702836,0.514541913,0.514695819,0.514653472,0.514878963,0.514733829,0.514335609,0.51390403
1665,0.514835982,0.514780228,0.514690471,0.514372427,0.514586415,0.514291552,0.514747275,0.514573616,0.514416195,0.513730921
1666,0.514590693,0.514577209,0.514591807,0.514127476,0.514476135,0.514051552,0.514560918,0.51431814,0.514417285,0.51353585
1667,0.51419568,0.514297793,0.514442726,0.513727488,0.51427894,0.514009077,0.514570664,0.514153764,0.514368723,0.51336663
1668,0.513693875,0.514128104,0.514186609,0.513448667,0.514127283,0.513995782,0.514623167,0.514179749,0.514330065,0.513376076
1669,0.513620621,0.513600695,0.513572177,0.51337951,0.513996597,0.514373155,0.514650331,0.514175348,0.513878082,0.513669579
1670,0.513462802,0.513304997,0.513215329,0.513156518,0.51382604,0.514317387,0.514458844,0.51395186,0.513550404,0.513623076
1671,0.513523658,0.513132274,0.513055024,0.512923193,0.513736104,0.514092826,0.513981763,0.513330768,0.513194089,0.513548837
1672,0.513358025,0.512929695,0.512826507,0.512689532,0.513675047,0.513753152,0.513709861,0.512981839,0.512981002,0.513349041
1673,0.512912573,0.512874484,0.512718719,0.512274621,0.513715935,0.512904299,0.51343219,0.512636679,0.513013889,0.512692611
1674,0.512563121,0.512712798,0.512494621,0.511946661,0.513433743,0.51232689,0.513054736,0.512387867,0.512773878,0.51219342
1675,0.512129321,0.512515151,0.512070258,0.511754844,0.512973918,0.511779049,0.512759046,0.512537007,0.512483688,0.511736858
1676,0.51172757,0.512219131,0.511764323,0.511523181,0.512570646,0.511317986,0.512439262,0.512349421,0.51215009,0.511321702
1677,0.511376208,0.511860455,0.511551163,0.511391059,0.511773209,0.510963597,0.511961597,0.511877048,0.511390283,0.510923287
1678,0.511096144,0.511497539,0.511256622,0.511069297,0.511306916,0.510728471,0.511530311,0.511576451,0.511045286,0.510597072
1679,0.510984752,0.511079387,0.511041378,0.510627749,0.511330692,0.510798875,0.511305063,0.511366443,0.511187419,0.510514569
1680,0.510636758,0.510537944,0.510710497,0.510161087,0.511011888,0.510547179,0.510897323,0.510942846,0.510949667,0.510178047
1681,0.510209382,0.509800982,0.510252876,0.509399044,0.51056483,0.510253287,0.510235908,0.510439641,0.510787223,0.509688043
1682,0.509747461,0.509298197,0.509759641,0.508914869,0.51011627,0.509884456,0.509723802,0.509994565,0.510366504,0.509271831
1683,0.509018737,0.508864344,0.509063426,0.508702785,0.509399545,0.509148139,0.509230196,0.509339853,0.509463966,0.508765489
1684,0.508436175,0.508340401,0.508593841,0.508269978,0.508875745,0.508608197,0.508722802,0.508730711,0.508765214,0.508142249
1685,0.508022966,0.50798619,0.508271722,0.507838285,0.508654019,0.508320996,0.508273153,0.508309784,0.508095194,0.507426185
1686,0.507515447,0.50751652,0.507879414,0.507369201,0.508163483,0.507771131,0.507841524,0.507833956,0.507407527,0.506916763
1687,0.506921163,0.506764347,0.50760282,0.506738425,0.507504205,0.507022865,0.507428626,0.507176095,0.506640088,0.506403348
1688,0.506420947,0.50625605,0.507254542,0.506203655,0.506944964,0.506450529,0.50696376,0.506649689,0.50602307,0.505923895
1689,0.505840062,0.505949007,0.506855909,0.505746909,0.506292026,0.505693258,0.506508846,0.50634351,0.505441418,0.505665042
1690,0.505376195,0.50549936,0.506275688,0.505221626,0.505636907,0.505174528,0.506037165,0.505789372,0.504954134,0.505283245
1691,0.505181493,0.505106392,0.505630585,0.504652448,0.505098165,0.505040066,0.505519736,0.505181048,0.504827258,0.504804545
1692,0.504754132,0.504615607,0.504945417,0.504052909,0.504495569,0.504664227,0.504961819,0.504545426,0.504350214,0.504297497
1693,0.504313971,0.503978103,0.504089305,0.503447345,0.50380378,0.504465949,0.504388992,0.503646376,0.503671687,0.503928553
1694,0.503772486,0.503425239,0.503323765,0.502850887,0.503149404,0.503848765,0.503815464,0.502974886,0.503057054,0.503345253
1695,0.503033706,0.502967612,0.50255399,0.502227189,0.502504035,0.502746153,0.503329475,0.50249541,0.502281223,0.502469357
1696,0.502342671,0.5022926,0.50185733,0.501575455,0.501876347,0.501957879,0.502517501,0.501768351,0.501630289,0.501751827
1697,0.501662979,0.501599591,0.501214117,0.500964566,0.501281743,0.501010979,0.501418106,0.501051127,0.501202189,0.500969314
1698,0.500870831,0.500732649,0.500426481,0.500245231,0.500503374,0.50022414,0.500578065,0.500212583,0.500418319,0.500174236
1699,0.500034468,0.499485073,0.499685125,0.499487112,0.499771893,0.499814372,0.499616192,0.499212665,0.499399193,0.499567184
1700,0.499081799,0.498547791,0.498851057,0.498624068,0.49882678,0.499111238,0.498766827,0.498183348,0.498449301,0.498723143
1701,0.497857177,0.497709104,0.497716147,0.497582208,0.497459675,0.498319905,0.498279392,0.496896539,0.497338043,0.497647106
1702,0.496951552,0.496786243,0.496881096,0.496632959,0.49649423,0.497390545,0.497537622,0.496051782,0.496439254,0.496796768
1703,0.496225935,0.495985243,0.496242809,0.495726359,0.495611537,0.496291943,0.49664901,0.495429203,0.495650741,0.49601307
1704,0.49532213,0.495115054,0.495456163,0.494705153,0.494729415,0.495175315,0.495720086,0.494547091,0.494814237,0.495068111
1705,0.494569885,0.49409354,0.494860616,0.49356138,0.494123244,0.493831176,0.494593517,0.493959202,0.494002528,0.494072993
1706,0.493626131,0.493212566,0.493991593,0.492619053,0.493325997,0.492797003,0.493630022,0.493023747,0.49316236,0.493212177
1707,0.492345298,0.492417583,0.492880116,0.491639407,0.492417638,0.491867081,0.492682934,0.491542282,0.492398894,0.4922191
1708,0.491331088,0.491552055,0.491801875,0.490827634,0.491512611,0.49104349,0.491752005,0.490530665,0.491523484,0.491429127
1709,0.490484417,0.490722904,0.490499684,0.490365402,0.490630512,0.490480019,0.491044979,0.489672785,0.490605077,0.491066505
1710,0.489446567,0.489859377,0.489565047,0.489587939,0.489666891,0.489650528,0.490177015,0.488856937,0.489665151,0.490247772
1711,0.488265357,0.488968126,0.488804148,0.488681962,0.488461629,0.488797214,0.489099366,0.488228173,0.488621011,0.489170166
1712,0.487376678,0.488087924,0.48795335,0.487753429,0.487663708,0.487849026,0.488207526,0.487535228,0.487614147,0.488208692
1713,0.486485056,0.48710707,0.487316874,0.486620449,0.48707487,0.486709412,0.487396634,0.486870625,0.486501679,0.487097588
1714,0.485731016,0.486271714,0.48636085,0.485751102,0.48629603,0.485800065,0.486490578,0.486113674,0.485570235,0.486079318
1715,0.485423381,0.485543364,0.485097589,0.485026678,0.485744244,0.484910813,0.485570221,0.485435163,0.484773496,0.485205933
1716,0.484658177,0.48473935,0.484136397,0.484255713,0.484779677,0.483987341,0.484801005,0.484405658,0.483932033,0.484211649
1717,0.48363167,0.484038629,0.483170221,0.483573428,0.4833918,0.483172786,0.484004163,0.483014617,0.483177818,0.48302562
1718,0.482797611,0.483272691,0.482535355,0.4828333,0.482434498,0.482314752,0.483240247,0.482193214,0.482514049,0.482303762
1719,0.481750944,0.482323278,0.48220761,0.481978181,0.481514046,0.481370292,0.482739969,0.481421466,0.481841933,0.48173046
1720,0.480991751,0.48153635,0.481847021,0.481189367,0.48085968,0.480621135,0.48173629,0.480645164,0.480987802,0.481193583
1721,0.480706633,0.48095972,0.481298056,0.480708544,0.480197011,0.479815864,0.480925109,0.480131163,0.480263584,0.480713662
1722,0.480422049,0.480310338,0.48065003,0.480093099,0.479869357,0.479254064,0.480325583,0.479758392,0.479334316,0.479662628
1723,0.480053978,0.479839871,0.47998108,0.479514405,0.479533358,0.478889168,0.479637715,0.479348886,0.4786988,0.479227957
1724,0.479855501,0.479642776,0.479346524,0.479141855,0.479296643,0.478830102,0.479395854,0.479136402,0.478400553,0.479169264
1725,0.479395805,0.479008588,0.478832856,0.478523506,0.479161807,0.478840949,0.479295088,0.478784745,0.47815786,0.478839105
1726,0.47882354,0.478330822,0.47839799,0.477993282,0.478571517,0.478573694,0.478957807,0.47818651,0.477799774,0.478713669
1727,0.478641955,0.478008649,0.478343909,0.477913011,0.478096942,0.478397661,0.478607385,0.477753592,0.477525125,0.478343137
1728,0.478381699,0.477535141,0.478329138,0.477650901,0.477686213,0.477989592,0.478226854,0.477492598,0.47762278,0.477710222
1729,0.477930779,0.477461371,0.478147115,0.47731892,0.477306907,0.477545536,0.477987701,0.477344092,0.477582752,0.477301594
1730,0.477798203,0.477855686,0.478304507,0.477443434,0.477414138,0.477549391,0.47823564,0.477267769,0.477727296,0.477027225
1731,0.477836937,0.478110672,0.478203711,0.47749769,0.477648144,0.477674491,0.478651578,0.477206391,0.477923551,0.477113173
1732,0.477950078,0.478532137,0.478158152,0.477606022,0.478088874,0.477989536,0.478913423,0.477409991,0.477767664,0.477533329
1733,0.478464387,0.478952339,0.478478347,0.478130245,0.478539353,0.47837131,0.478991077,0.477947843,0.477966398,0.478021411
