Wavelength,teth_ambada00000.asd,teth_ambada00001.asd,teth_ambada00002.asd,teth_ambada00003.asd,teth_ambada00004.asd,teth_ambada00005.asd,teth_ambada00006.asd,teth_ambada00007.asd,teth_ambada00008.asd,teth_ambada00009.asd
1474,0.50012757,0.500549503,0.500979781,0.501476794,0.501286328,0.501656226,0.502442081,0.50284768,0.503128627,0.504447956
1475,0.500532883,0.500878313,0.501377644,0.501867329,0.501749043,0.502096339,0.502833535,0.503208034,0.503450232,0.504850121
1476,0.501126335,0.501248043,0.501768712,0.502183792,0.502299992,0.502410758,0.503257598,0.503512747,0.50390238,0.505198404
1477,0.501562834,0.501628716,0.502165276,0.502561724,0.502770174,0.50277169,0.503669431,0.503855317,0.504290319,0.505561931
1478,0.501933642,0.501937995,0.502571996,0.502888908,0.503240661,0.503187356,0.504090482,0.504059422,0.50457831,0.505865829
1479,0.502308846,0.502305417,0.503008102,0.503273086,0.503630045,0.503555282,0.504483929,0.504432288,0.504945929,0.506212137
1480,0.502550675,0.502725642,0.503477164,0.503764653,0.503905534,0.503841561,0.504862241,0.504963408,0.505394366,0.506573907
1481,0.502932741,0.503201704,0.503911683,0.50419493,0.504241413,0.504206727,0.505249466,0.505448397,0.50580556,0.506969577
1482,0.503360325,0.503741414,0.504327893,0.504611952,0.504520527,0.504597035,0.505604181,0.506016888,0.506166728,0.507375616
1483,0.503849142,0.504234051,0.504785885,0.505011629,0.504866266,0.504996486,0.505987729,0.50652705,0.506613536,0.50780844
1484,0.504554165,0.504827773,0.505289134,0.505339555,0.505281058,0.505474169,0.506429335,0.507031532,0.50714868,0.508319595
1485,0.505066238,0.505306539,0.505722143,0.505738881,0.505693356,0.50589441,0.506811797,0.507468217,0.507606466,0.508787584
1486,0.505481428,0.505585759,0.506080079,0.506151986,0.506126859,0.50626096,0.507084716,0.507848867,0.508069537,0.509289036
1487,0.505943108,0.506016488,0.506553983,0.506593668,0.506567391,0.506674267,0.507504122,0.508230635,0.508544948,0.509719263
1488,0.506280151,0.506497154,0.507137859,0.507174485,0.507045046,0.507105319,0.508013077,0.508496009,0.508975467,0.510034125
1489,0.50669947,0.506972646,0.507555248,0.507631939,0.507493099,0.507512846,0.508470113,0.508860191,0.509393569,0.510428952
1490,0.507244479,0.507621278,0.507878043,0.507988118,0.507891248,0.507876813,0.509073707,0.509242911,0.509827391,0.510787472
1491,0.507737987,0.508117433,0.508341806,0.508402085,0.508353311,0.508332852,0.509553364,0.50969182,0.510276469,0.511214171
1492,0.508192498,0.508429054,0.508797948,0.508748843,0.508812111,0.508815847,0.509847187,0.510152253,0.510683959,0.511692237
1493,0.508671536,0.508827684,0.509157715,0.509145612,0.509331071,0.509328145,0.510202102,0.510792901,0.511126198,0.512270948
1494,0.50921705,0.509313641,0.509633665,0.509669581,0.509907298,0.509865109,0.510685867,0.511516144,0.511577396,0.51280766
1495,0.509741258,0.509816743,0.510302058,0.510150429,0.510405925,0.510467879,0.511132552,0.512047239,0.512016686,0.513383215
1496,0.51023665,0.510458075,0.510917003,0.510702011,0.510910808,0.511011444,0.511809309,0.512554392,0.512566585,0.514040349
1497,0.510676969,0.511076864,0.511464978,0.511276852,0.511414003,0.511460173,0.51252408,0.513117359,0.513075548,0.514676904
1498,0.511127377,0.511646697,0.512021776,0.511852886,0.511949397,0.511988617,0.513116689,0.513652585,0.513689412,0.51522711
1499,0.511445739,0.512105591,0.512651324,0.512471466,0.512496588,0.512537782,0.513676407,0.514116434,0.514433616,0.515721896
1500,0.512016381,0.512749265,0.513264282,0.51305058,0.513092777,0.513106643,0.514298231,0.514698136,0.515082861,0.516352835
1501,0.512722549,0.513514428,0.513803555,0.513597887,0.513736811,0.513676651,0.514888539,0.515357293,0.515750436,0.516969905
1502,0.513386103,0.514094958,0.514396454,0.514221876,0.514333653,0.51432213,0.515472478,0.515946783,0.516350804,0.517593424
1503,0.51418203,0.514709123,0.515111954,0.514891305,0.514963116,0.515061946,0.516148247,0.516579388,0.516923479,0.518403335
1504,0.51482325,0.515221612,0.515664646,0.515479666,0.515529506,0.515648031,0.516676258,0.517096324,0.517445222,0.518940237
1505,0.515383395,0.515540261,0.516079532,0.516067755,0.516046259,0.516216897,0.517060109,0.517525993,0.517877341,0.519261863
1506,0.515961656,0.516008997,0.516617254,0.516672119,0.516561756,0.516772685,0.517550724,0.518012522,0.518404834,0.519739114
1507,0.516502334,0.516508222,0.51716924,0.517222664,0.517031935,0.517222433,0.517990669,0.518425308,0.518913903,0.520161477
1508,0.517073883,0.517051878,0.517717063,0.517818547,0.517580823,0.517751625,0.518611733,0.518982092,0.519507972,0.52070049
1509,0.517676847,0.517658246,0.518333161,0.51852817,0.518168108,0.518350809,0.519396352,0.519640444,0.520221057,0.521372272
1510,0.51819241,0.518197811,0.518867516,0.519059952,0.518688993,0.518881268,0.519991445,0.520228674,0.52079493,0.521924885
1511,0.518612708,0.51874328,0.519339728,0.519439775,0.519196087,0.519362459,0.52058118,0.520855991,0.521326814,0.522459539
1512,0.519195723,0.519307528,0.519836982,0.519978428,0.519775228,0.519886337,0.521229494,0.521456161,0.521912399,0.523021893
1513,0.519858224,0.519815155,0.520251983,0.520535266,0.520312387,0.520393062,0.521816818,0.522010968,0.522438113,0.523542738
1514,0.520376711,0.520396983,0.520857774,0.521054242,0.520929455,0.520959602,0.522388089,0.522606047,0.523042742,0.524091019
1515,0.520920258,0.52107128,0.521602688,0.521626502,0.521723694,0.521552723,0.523049061,0.523230891,0.523759281,0.524699252
1516,0.521469051,0.52168761,0.522214364,0.522205666,0.522324336,0.522179227,0.523656477,0.523833879,0.524375956,0.525255357
1517,0.52182305,0.522293525,0.522927455,0.522701511,0.522807839,0.522905886,0.524132025,0.524467493,0.524966157,0.525749443
1518,0.522416821,0.522896375,0.523498134,0.523299105,0.523395367,0.52351195,0.524686547,0.525012292,0.52554712,0.526328313
1519,0.523238768,0.523438369,0.523852389,0.524056504,0.523934495,0.524098987,0.525351895,0.525468225,0.526074711,0.526901257
1520,0.523925533,0.524104943,0.524376689,0.524661737,0.52455299,0.524653076,0.525919987,0.526035504,0.526653337,0.527560329
1521,0.524691134,0.52493008,0.524936326,0.525210384,0.525312183,0.525084443,0.526415607,0.526581623,0.52725388,0.528395991
1522,0.525253401,0.52551226,0.525528763,0.525758674,0.525937893,0.525628963,0.52692771,0.527167365,0.527837217,0.528997016
1523,0.525680355,0.526091401,0.526244304,0.526254568,0.526558333,0.526249555,0.527453208,0.527934072,0.528497559,0.529569739
1524,0.526148174,0.526564876,0.526820875,0.526759935,0.527085229,0.526802805,0.527933117,0.528488065,0.529015656,0.530076638
1525,0.52648972,0.52675262,0.527407166,0.527287995,0.527517646,0.527411428,0.528386082,0.528913442,0.529444885,0.53040059
1526,0.52691112,0.527136529,0.52787027,0.527752617,0.527953043,0.527894651,0.528812828,0.529382363,0.529874169,0.530773628
1527,0.527376948,0.527590783,0.528195654,0.528184284,0.528276792,0.528243787,0.529180716,0.529775818,0.530155011,0.531143286
1528,0.527854256,0.528038457,0.528533258,0.528583185,0.528715843,0.528674172,0.52958995,0.530190913,0.53059883,0.53151296
1529,0.528348352,0.528569067,0.528715132,0.528930114,0.529204443,0.529055831,0.530019414,0.530635111,0.531164889,0.531826438
1530,0.52881586,0.528989976,0.52910092,0.529279797,0.529674673,0.529499653,0.530397359,0.531051249,0.531621672,0.532196308
1531,0.529376448,0.529377879,0.529584799,0.529553585,0.530282375,0.530041498,0.530770136,0.531426344,0.53218068,0.532619957
1532,0.529772154,0.529744933,0.530033683,0.529927006,0.530683582,0.530502924,0.531132923,0.531821535,0.532541713,0.533027014
1533,0.530013805,0.529981264,0.53061117,0.530323895,0.530905439,0.53096241,0.531340304,0.532216605,0.532620125,0.533406681
1534,0.530345907,0.530349207,0.531097477,0.530760326,0.531240308,0.531368171,0.531778259,0.532629831,0.532951976,0.533843785
1535,0.530547757,0.530740879,0.531482854,0.531291918,0.531455586,0.531663444,0.532426835,0.533077635,0.533284992,0.534368439
1536,0.530935107,0.531199357,0.531921432,0.531776591,0.531825348,0.532068339,0.532903678,0.533459947,0.533695737,0.534781998
1537,0.531516759,0.531823456,0.532428338,0.532271369,0.532369469,0.532489413,0.533414155,0.533782841,0.534375883,0.535142745
1538,0.531989675,0.53230434,0.532844001,0.532750299,0.532849436,0.532935914,0.533918559,0.53419173,0.534838461,0.535569958
1539,0.532489844,0.532768914,0.533144843,0.533202966,0.533342813,0.533498754,0.53427371,0.534550557,0.535130937,0.535915765
1540,0.532987164,0.533204416,0.533585548,0.533677402,0.533854574,0.533967114,0.534728749,0.535023755,0.535576917,0.536365324
1541,0.533469641,0.533491782,0.534038988,0.534155591,0.534385622,0.534389541,0.53532688,0.535697501,0.536037458,0.536962692
1542,0.533907259,0.533902204,0.534519642,0.534631323,0.53489834,0.534808365,0.535834045,0.536222414,0.536485139,0.537483511
1543,0.534346846,0.534424542,0.535188034,0.53515932,0.535459897,0.535145257,0.536331315,0.536692336,0.537078759,0.538026542
1544,0.534775512,0.534856767,0.535689976,0.535608109,0.535946456,0.535571158,0.536766426,0.537205895,0.537535739,0.538516631
1545,0.53508892,0.53524442,0.536099677,0.535980681,0.536334956,0.536020597,0.537083606,0.537677325,0.537816339,0.538951352
1546,0.535501798,0.535703871,0.536498879,0.536401112,0.536794952,0.536511326,0.537514744,0.538160126,0.538218663,0.539408806
1547,0.53594438,0.536118885,0.536683387,0.536718625,0.537257775,0.537063229,0.53786703,0.538694351,0.538531745,0.539754972
1548,0.536466706,0.536598747,0.5371354,0.537192966,0.537724714,0.537635069,0.5383961,0.539211837,0.539062605,0.540266997
1549,0.537156333,0.537198239,0.537817325,0.537848656,0.53822174,0.538299589,0.539221814,0.539700982,0.539834372,0.540938624
1550,0.537695518,0.537764898,0.538334922,0.538401365,0.53873531,0.538862728,0.539831127,0.540191871,0.540500713,0.541516454
1551,0.538158352,0.538361419,0.538894561,0.538998839,0.539262956,0.539384586,0.540442078,0.540690208,0.541321713,0.542168757
1552,0.538710918,0.53890987,0.539480519,0.539556105,0.539770003,0.539930618,0.540985356,0.541198157,0.54199563,0.542762618
1553,0.539197195,0.539456459,0.539938885,0.539993208,0.540302419,0.540427429,0.541273974,0.541635241,0.542497425,0.543207189
1554,0.539745424,0.539971079,0.540448166,0.540506781,0.540815463,0.540927238,0.54174701,0.542184658,0.543051619,0.543755546
1555,0.540542102,0.540428314,0.541079847,0.541119006,0.541307488,0.541469884,0.542400356,0.542837499,0.543663448,0.544393379
1556,0.541112147,0.540883037,0.541691668,0.54164376,0.54177507,0.541984759,0.542905335,0.543463906,0.544136943,0.54498132
1557,0.541508608,0.541263719,0.542325905,0.542181842,0.542234798,0.54241447,0.543398424,0.544250179,0.54447412,0.545630972
1558,0.541959324,0.541742129,0.542859981,0.542643551,0.542683843,0.542916619,0.543879526,0.544839715,0.544904971,0.546188521
1559,0.542312888,0.542276585,0.543360557,0.542934082,0.543038336,0.54350876,0.544240684,0.545275376,0.545217895,0.54663624
1560,0.542696859,0.542793114,0.543864189,0.543342004,0.543491984,0.544025974,0.5446321,0.545744907,0.545656624,0.547123415
1561,0.543065578,0.543387415,0.544296564,0.543715463,0.544023203,0.544561369,0.545005945,0.546089153,0.546316261,0.547550769
1562,0.543538377,0.54394531,0.544686869,0.544197978,0.544525955,0.545042835,0.545473557,0.546492403,0.546853621,0.548031582
1563,0.544172805,0.54451917,0.545105797,0.544939489,0.545091283,0.545438566,0.546028008,0.546928634,0.547445029,0.548685166
1564,0.544625853,0.544994465,0.545468164,0.545471269,0.545617384,0.545837401,0.546505986,0.547394864,0.547892345,0.549132522
1565,0.545091902,0.545387578,0.545645256,0.545955659,0.546098532,0.546222488,0.547045295,0.5479838,0.548119238,0.549448534
1566,0.545487827,0.545807056,0.545956304,0.546397421,0.546581757,0.546588324,0.547537976,0.548406062,0.548469178,0.549792765
1567,0.545529105,0.546154244,0.546336011,0.546568062,0.547080268,0.546851398,0.547939368,0.548669713,0.548761201,0.54993945
1568,0.545844678,0.546507192,0.546719908,0.546931292,0.547538237,0.547236312,0.548327676,0.549076302,0.549128082,0.550218381
1569,0.546382907,0.546882721,0.547151676,0.547492162,0.54795343,0.547747967,0.548681853,0.549478587,0.549672608,0.550618593
1570,0.546841482,0.547269713,0.547617545,0.547919037,0.548377961,0.548158347,0.549076992,0.549843473,0.550124565,0.551010643
1571,0.547413684,0.547558737,0.548114593,0.548332505,0.548825476,0.54855944,0.549384998,0.550299755,0.550482647,0.551502235
1572,0.547944746,0.547980456,0.548607217,0.548773977,0.549198262,0.549000557,0.549813602,0.550758653,0.550934636,0.551900306
1573,0.548423061,0.548609153,0.549195503,0.549140134,0.54948755,0.549372884,0.550433472,0.551114819,0.551408763,0.55220187
1574,0.548859333,0.549090996,0.549697835,0.549510222,0.549833854,0.549771151,0.550944559,0.551518426,0.551892412,0.552582488
1575,0.549226197,0.549518518,0.550094778,0.549843993,0.550070216,0.550196456,0.551461351,0.552036821,0.552553905,0.552881288
1576,0.549677368,0.55000418,0.550550294,0.550322653,0.550447701,0.55070414,0.551961713,0.552515869,0.553051874,0.553303721
1577,0.550159097,0.5504229,0.551009555,0.550945251,0.550990054,0.551321213,0.552379665,0.552960388,0.553332466,0.553932333
1578,0.550592375,0.550854442,0.55145113,0.551444244,0.551506188,0.551829905,0.552804784,0.553406695,0.553765233,0.554471022
1579,0.551035652,0.551384715,0.551917163,0.552024217,0.552152715,0.552407696,0.553278364,0.553871143,0.554213676,0.555022041
1580,0.551532166,0.551884121,0.552386305,0.55255237,0.552693733,0.552897497,0.553694704,0.554306898,0.554653836,0.555564725
1581,0.552053532,0.55231218,0.552808317,0.552921125,0.553183622,0.553184101,0.553966865,0.554727749,0.555275109,0.556114733
1582,0.55249781,0.552769293,0.553263975,0.553296363,0.55362906,0.553535314,0.554371205,0.555126497,0.555774351,0.556568999
1583,0.552973688,0.553325458,0.553875162,0.553664981,0.553962145,0.55390787,0.554932904,0.55546418,0.556114974,0.556996227
1584,0.553425453,0.553771868,0.55430786,0.554070062,0.554325151,0.554269655,0.555342839,0.555842087,0.556505754,0.557373039
1585,0.553767224,0.554095363,0.554629099,0.554508129,0.554633122,0.554606365,0.555663299,0.556233193,0.556931702,0.557583373
1586,0.554109883,0.554500058,0.55494343,0.554876011,0.555009969,0.555002782,0.556118619,0.556618211,0.557274396,0.557819777
1587,0.554473843,0.554880291,0.555181254,0.55518761,0.555395097,0.555375311,0.556504067,0.55701752,0.557593639,0.558212278
1588,0.554874899,0.555183364,0.555212038,0.555466246,0.555799607,0.555709833,0.556727218,0.55742783,0.557865383,0.55863132
1589,0.555262052,0.555601671,0.555561865,0.555888474,0.556239662,0.55618591,0.557172703,0.557904688,0.558297021,0.559213893
1590,0.555604294,0.556104483,0.556009192,0.556273388,0.556714643,0.556758435,0.557786684,0.558433726,0.55873867,0.560028386
1591,0.556068043,0.556565617,0.556490745,0.556707017,0.557187975,0.557194488,0.558262166,0.558848235,0.559172581,0.560559534
1592,0.556624522,0.557068725,0.557160205,0.557346932,0.557696332,0.557667049,0.558728701,0.559273894,0.559742281,0.561113843
1593,0.557055104,0.557438466,0.55760322,0.557715424,0.558171111,0.558079805,0.559200457,0.55968823,0.560200093,0.561473642
1594,0.557504989,0.557719149,0.557977838,0.557873708,0.558639874,0.558351938,0.559669532,0.560010974,0.560553505,0.561564605
1595,0.557903815,0.558166205,0.558376578,0.558294297,0.55911199,0.55878383,0.560056181,0.560382604,0.560961437,0.561980896
1596,0.558161564,0.558597624,0.558668934,0.558748205,0.559576007,0.559285826,0.560370454,0.560789528,0.561398955,0.562453337
1597,0.558646013,0.559063526,0.559151183,0.559220109,0.56004234,0.559804135,0.560891639,0.561260641,0.561858532,0.562910103
1598,0.559215281,0.55966354,0.559702933,0.559819821,0.560494042,0.560342075,0.561425641,0.561695921,0.562284927,0.56347341
1599,0.559814273,0.560198514,0.560311239,0.560339542,0.561009829,0.560956621,0.561975335,0.562240422,0.562770212,0.564056111
1600,0.560561632,0.560672485,0.561060666,0.56077234,0.561555124,0.561686748,0.562768737,0.562924883,0.563325815,0.564658295
1601,0.56110967,0.561163043,0.561626033,0.561385536,0.562073204,0.562231003,0.563160209,0.563553465,0.563892526,0.565098712
1602,0.561632869,0.56172757,0.562187581,0.562138826,0.562642492,0.562793143,0.563261021,0.56422641,0.564510508,0.565561937
1603,0.562060472,0.562178364,0.56266952,0.562688396,0.563133923,0.563188434,0.563704931,0.56474419,0.564959759,0.566017895
1604,0.562354896,0.56254485,0.563010067,0.56326482,0.563573756,0.563373884,0.564159231,0.565254097,0.565388637,0.566280843
1605,0.562726329,0.562925037,0.563483575,0.563698151,0.564010303,0.563755139,0.564582674,0.565637204,0.565784727,0.566718492
1606,0.563065885,0.563272658,0.563989642,0.56394186,0.564435337,0.564088809,0.565160837,0.565833031,0.565988424,0.567323292
1607,0.56346325,0.56367758,0.564471956,0.564326193,0.564831369,0.564645165,0.56566667,0.566185982,0.566462445,0.567831127
1608,0.563882797,0.564033708,0.564969355,0.56471342,0.565150839,0.565411369,0.566016203,0.566505149,0.56711825,0.568271207
1609,0.56430141,0.564550182,0.565488026,0.565123444,0.565618403,0.565930697,0.56653827,0.566990244,0.567557372,0.568772767
1610,0.564742981,0.565189576,0.566016735,0.565539908,0.566134889,0.56650055,0.567234202,0.567588277,0.567979039,0.5693474
1611,0.565178136,0.565739094,0.566486512,0.566021675,0.566622547,0.566909182,0.567778347,0.568123072,0.568444252,0.569835235
1612,0.565604645,0.566358546,0.566977124,0.566565897,0.567208983,0.567047316,0.56826425,0.568752034,0.568758762,0.570302814
1613,0.566090512,0.566876009,0.567419364,0.567041911,0.567686328,0.567542168,0.568793448,0.569270118,0.56935496,0.570722618
1614,0.566601939,0.567318598,0.567752051,0.567533774,0.568087285,0.568191535,0.569363491,0.569708686,0.57019752,0.571087246
1615,0.567131347,0.56775406,0.56823113,0.56801762,0.56848719,0.568660972,0.569782873,0.570208733,0.570772608,0.57148073
1616,0.567695933,0.568143618,0.568766284,0.568437683,0.568841641,0.569184744,0.57009691,0.570704794,0.571371584,0.571798153
1617,0.568275994,0.568610646,0.56931746,0.568946965,0.569299099,0.569724969,0.570589274,0.571249589,0.571848956,0.572318135
1618,0.568894096,0.569028373,0.569899492,0.569513379,0.56974244,0.570112532,0.571063713,0.571800175,0.572124042,0.572943862
1619,0.56944024,0.569638333,0.570574804,0.570097087,0.570301748,0.570696537,0.571544086,0.572414449,0.572602151,0.573534987
1620,0.570000401,0.570417675,0.571336436,0.570701106,0.570981396,0.571516719,0.572172799,0.573141225,0.573101459,0.574250157
1621,0.570490353,0.571014255,0.57195088,0.571307428,0.571606407,0.572059108,0.572671084,0.573630865,0.573679241,0.57480065
1622,0.570903131,0.571677611,0.572665457,0.571981924,0.572295349,0.572482762,0.573034454,0.574080715,0.57439889,0.575260773
1623,0.571344158,0.572143387,0.573073969,0.572516593,0.572826278,0.573033881,0.573496225,0.574475422,0.574911779,0.575751913
1624,0.571757467,0.572404612,0.573237959,0.573023729,0.573328502,0.573579904,0.574028677,0.574666429,0.575373868,0.576230093
1625,0.572226783,0.572861531,0.573560424,0.573466932,0.573756965,0.574042229,0.57449914,0.575080718,0.57589393,0.576659134
1626,0.57269748,0.573297491,0.573746112,0.573798511,0.574003235,0.574581831,0.57493109,0.575557243,0.576335428,0.577028455
1627,0.57318072,0.573817697,0.574191242,0.57421771,0.574502955,0.574912755,0.575362929,0.576102153,0.576789754,0.577521929
1628,0.573731095,0.574460443,0.574827307,0.574627936,0.575088127,0.575002092,0.575773383,0.57677696,0.577352397,0.578029059
1629,0.574211018,0.575000473,0.575238742,0.575022646,0.57558704,0.575336079,0.576262548,0.577268871,0.577739568,0.578504433
1630,0.574688113,0.575627547,0.575704665,0.575471157,0.576262984,0.575714073,0.576822212,0.577820638,0.577982338,0.579135307
1631,0.575047599,0.575892251,0.576008712,0.57578789,0.576528143,0.576073384,0.577208506,0.578101887,0.578312783,0.57942401
1632,0.575353916,0.575934846,0.576093786,0.576001567,0.576484467,0.576516392,0.577602455,0.578096301,0.578627635,0.579462394
1633,0.57548288,0.576121352,0.576407457,0.576357685,0.576704357,0.576831498,0.577786362,0.578404361,0.578970255,0.579759398
1634,0.575656449,0.576197706,0.576739545,0.576610653,0.57692681,0.577156425,0.577860416,0.578759929,0.579303446,0.579951158
1635,0.576015689,0.576638372,0.577126733,0.576909334,0.577264579,0.577447131,0.578123801,0.579209143,0.579796346,0.580305089
1636,0.576301254,0.577131779,0.577542277,0.577335806,0.577818053,0.577867158,0.578525525,0.57961592,0.580185907,0.580785511
1637,0.57644771,0.577300065,0.577973298,0.577567856,0.578166959,0.578240093,0.578863379,0.579701264,0.580433382,0.580983983
1638,0.57682958,0.577500718,0.578309931,0.577795161,0.578388783,0.578426773,0.579203507,0.57977161,0.580637738,0.581219875
1639,0.57712179,0.577568145,0.578410992,0.578038335,0.57872194,0.578621417,0.579428841,0.579927325,0.580707089,0.581466872
1640,0.577286427,0.577675542,0.578591586,0.578346947,0.578908708,0.578867765,0.5795193,0.580117827,0.580879912,0.581742749
1641,0.577625514,0.578051648,0.578816901,0.578746098,0.579166961,0.579043541,0.579674601,0.5805853,0.581189648,0.582108631
1642,0.577875352,0.578410387,0.578892931,0.578907236,0.579384679,0.57927127,0.579777157,0.580942948,0.581406996,0.582264754
1643,0.578124928,0.578743915,0.579205005,0.579177653,0.579445015,0.579491227,0.579990906,0.58106449,0.581544574,0.582363
1644,0.578426646,0.579017153,0.579536944,0.579432273,0.579730109,0.579550111,0.580341302,0.581305889,0.581536286,0.582442242
1645,0.578525552,0.579088383,0.579586392,0.579513296,0.580015184,0.579682897,0.580533905,0.581374724,0.581464115,0.582468732
1646,0.578712611,0.579136783,0.579746271,0.579829733,0.580313896,0.579836651,0.580883574,0.581364655,0.581519137,0.5825448
1647,0.578919572,0.579269636,0.579824861,0.580082097,0.580665587,0.579939312,0.581196193,0.581621446,0.581615773,0.582757146
1648,0.578906677,0.579405812,0.579819801,0.580160272,0.580790205,0.580097501,0.58122891,0.58186829,0.581857599,0.583060992
1649,0.579140553,0.579693116,0.580188136,0.580238377,0.580894564,0.580324181,0.581497879,0.582086219,0.582265915,0.583434594
1650,0.579491737,0.579968756,0.580479618,0.580358267,0.580914101,0.58050586,0.581742985,0.582337738,0.582583708,0.583832768
1651,0.579675015,0.580074841,0.580703738,0.580437763,0.580882693,0.580688896,0.581774731,0.582434777,0.582762344,0.584024734
1652,0.579905277,0.580296628,0.581125016,0.580461748,0.581046153,0.58098714,0.581927061,0.582417553,0.582882469,0.58413133
1653,0.580188809,0.580577438,0.581241071,0.580696441,0.581259513,0.581196161,0.581985894,0.58255593,0.583007481,0.584211635
1654,0.580366156,0.580658909,0.581306902,0.580953869,0.581575116,0.581355258,0.582056567,0.58276814,0.583262676,0.584303546
1655,0.580536266,0.580838447,0.581622809,0.581259615,0.581906236,0.581591957,0.582453323,0.582928558,0.583696567,0.58461356
1656,0.580861348,0.58117255,0.581789668,0.581769685,0.582312541,0.581831285,0.5828721,0.583266052,0.584132273,0.584919947
1657,0.58106729,0.581312332,0.582048714,0.582162716,0.582721668,0.582056742,0.583172924,0.583543541,0.58430708,0.585074649
1658,0.58123299,0.581514434,0.582410388,0.582451582,0.582897236,0.582218132,0.58344997,0.583665089,0.58435655,0.585315911
1659,0.581587904,0.581807664,0.582539183,0.582516389,0.583140358,0.582378814,0.583616892,0.583804332,0.584586148,0.585522959
1660,0.581780022,0.581943525,0.582656604,0.582396033,0.583318996,0.582438636,0.58369181,0.583975884,0.584609529,0.585551841
1661,0.581849902,0.582069501,0.58276531,0.582397801,0.583077709,0.582467274,0.58369779,0.584096723,0.584531589,0.585590671
1662,0.582049274,0.582220457,0.582775488,0.58237749,0.582840326,0.58262788,0.583667824,0.583988706,0.584583467,0.58562193
1663,0.581990678,0.582224543,0.582587348,0.582414624,0.582759396,0.582693448,0.583678855,0.583931578,0.584458058,0.585449035
1664,0.581988567,0.582205237,0.582584061,0.582556353,0.582561315,0.582793988,0.583653013,0.584001746,0.58453214,0.585320142
1665,0.582204403,0.582290219,0.58274977,0.582488502,0.582562876,0.583008923,0.583616085,0.584006071,0.584718656,0.58549686
1666,0.582158707,0.582358989,0.582712822,0.58245926,0.582783489,0.583105169,0.583818118,0.584171947,0.58484145,0.585634575
1667,0.582240465,0.582467043,0.582989499,0.582690697,0.582878464,0.583197964,0.583940967,0.584414719,0.584931655,0.58579608
1668,0.582312881,0.582577231,0.583180419,0.582857654,0.58298882,0.58337056,0.583884437,0.584511588,0.584834583,0.586085989
1669,0.582473284,0.582542542,0.583224581,0.583305238,0.583258402,0.583471234,0.583999922,0.584742658,0.585074515,0.586110826
1670,0.582573994,0.582651066,0.583298564,0.583517542,0.583407212,0.583542281,0.584097217,0.58489388,0.585190647,0.586282253
1671,0.582671146,0.582986476,0.583372717,0.583493542,0.583518662,0.583653365,0.584111015,0.585031892,0.585335976,0.586638485
1672,0.582721144,0.583084529,0.583460357,0.583561731,0.583577813,0.583692624,0.584204015,0.58510326,0.585409383,0.586874278
1673,0.582680657,0.583090422,0.583497694,0.583533544,0.583507987,0.583584349,0.584383825,0.58505119,0.585202804,0.587218656
1674,0.582624356,0.583120949,0.583590194,0.583530634,0.583502162,0.583583235,0.584550891,0.585036947,0.585263124,0.587359222
1675,0.582519506,0.582983968,0.583804044,0.583659311,0.583498519,0.583627335,0.584809633,0.584965691,0.585552897,0.587236844
1676,0.582474035,0.58289118,0.583833145,0.583713108,0.583466908,0.583644096,0.584946966,0.584968206,0.585644079,0.587216506
1677,0.582361355,0.582861513,0.583733104,0.583675346,0.583383561,0.583732342,0.584974509,0.585015703,0.585755736,0.587000548
1678,0.58237097,0.582846736,0.583719564,0.583681068,0.583417969,0.583741675,0.585053115,0.585074474,0.585878983,0.587002559
1679,0.582565391,0.582761356,0.583561963,0.583622283,0.583528664,0.583570559,0.585071603,0.585207162,0.585882008,0.587290181
1680,0.582657797,0.582769524,0.583598974,0.583658578,0.583598673,0.583616191,0.585112469,0.585307176,0.585908996,0.587409313
1681,0.582753453,0.582971441,0.58390502,0.583822533,0.583748501,0.583806288,0.585231053,0.585374971,0.585991775,0.587690728
1682,0.582823506,0.583016686,0.584054121,0.583882613,0.583872911,0.583901956,0.585309247,0.585474095,0.586084354,0.587705365
1683,0.582831137,0.582914787,0.584197844,0.583988699,0.583938747,0.584137339,0.585384064,0.585675304,0.586197953,0.587366692
1684,0.582843282,0.58297208,0.584324459,0.58403246,0.583993533,0.584251199,0.585416294,0.585733601,0.586198047,0.587231338
1685,0.582911781,0.582955514,0.584394568,0.583932888,0.584143416,0.584238374,0.585409516,0.585651759,0.586190001,0.58696073
1686,0.582921231,0.583112391,0.584401576,0.58390844,0.584144823,0.584224787,0.585377829,0.585694039,0.586158612,0.586896896
1687,0.582760124,0.583626214,0.58439318,0.583885792,0.583986987,0.584125875,0.585196521,0.585644944,0.58588184,0.587068905
1688,0.582772263,0.58388063,0.58436824,0.583887288,0.583911778,0.584127641,0.585188005,0.585682731,0.585829787,0.587144045
1689,0.582979,0.584195652,0.584291721,0.584019182,0.583725545,0.584155778,0.585301154,0.586060757,0.586063042,0.58734897
1690,0.58297775,0.584253085,0.584194889,0.583983149,0.583726019,0.584149835,0.585415115,0.586131003,0.586077582,0.587401503
1691,0.582953864,0.583943804,0.584036886,0.583821926,0.583897156,0.584199612,0.585721982,0.58594948,0.586004721,0.587366139
1692,0.582925207,0.583820411,0.583955755,0.583744636,0.583967456,0.584210548,0.585793529,0.585926661,0.585977559,0.587331012
1693,0.582642971,0.583631592,0.583819831,0.583605333,0.58417981,0.584206694,0.5858151,0.585847436,0.585833831,0.587193936
